Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Slovak Republic,SVK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.81725025,13.72527027,13.69596004,13.49901962,13.29055023,13.31970024,12.89665985,12.54903984,12.30418015,12.0801897,12.07168007,12.63183975,9.99503994,,,,
Slovenia,SVN,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22697960536,23641686931,24901587663,25835451791,27211072514,27973261929,29034854663,30442945435,31406946949,32634741337,33573014231,35379821947,38074945185,39007351991,36699100006,36252431400,36140256413,34903275175,34696452760,35997248305,37173604836,38613271822,
Slovenia,SVN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.52452,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.75774,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.86093044,,,,,,,13.11647987,,,,,,,,,22.16813087,18.84339905,16.78565025,17.47849083,,,,,,,
Solomon Islands,SLB,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,46783423969,44726534976,48448624137,49259451939,46233666394,43299742887,47614494652,49680830521,51477993418,50405733318,53566718876,55613817059,58554762137,58058915810,47723325520,63979719266,64375078426,81740327246,85335461566,80134674255,73728105056,81575356749,88240031917,78128538650,79228706946,87361003520,90484696801,93742085074,92825651573,92584300855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.47204971,20.09569931,19.59230042,19.93462944,19.9249897,19.68185043,18.38215065,17.90630913,18.30625916,18.04437065,18.92161942,20.62221909,19.17123985,19.13034058,,,
South Africa,ZAF,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,5.12372E+11,5.25552E+11,5.50959E+11,5.85438E+11,6.39161E+11,6.73029E+11,7.06659E+11,7.65537E+11,8.08974E+11,8.53711E+11,8.89046E+11,9.36813E+11,9.77394E+11,1.07142E+12,1.16785E+12,1.16493E+12,1.16367E+12,1.16752E+12,1.20789E+12,1.26965E+12,1.39415E+12,1.42864E+12,1.39661E+12,1.37436E+12,1.46255E+12,1.44094E+12,1.44957E+12,1.49273E+12,1.54542E+12,1.56651E+12,1.55487E+12,1.53929E+12,1.4973E+12,1.50518E+12,1.5543E+12,1.58513E+12,1.67026E+12,1.70483E+12,1.7036E+12,1.72811E+12,1.7823E+12,1.83706E+12,1.92163E+12,2.0045E+12,2.10831E+12,2.22561E+12,2.38028E+12,2.52758E+12,2.61751E+12,2.62589E+12,2.74801E+12,2.88923E+12,2.91727E+12,2.97831E+12,3.01452E+12,3.08419E+12,3.09578E+12,
South Africa,ZAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,76.20049,,,,,,,,,,,,,,,,82.4021,,,,,,,,,,,88.71725,,92.89486,92.87732,93.10214,93.72947,,94.1399,94.36792,,
South Africa,ZAF,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,85.16585,,,,,,,,,,,,,,,,93.90515,,,,,,,,,,,97.57078,,98.36509,98.64413,98.78966,98.88204,,98.88228,98.95578,,
South Sudan,SSD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.950700045,,3.103290081,4.311910152,2.563240051,,
South Sudan,SSD,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34592876956,28252000000,35850619519,37967197138,15536316383,17923693308,18618000064,14772738522,,
South Sudan,SSD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.83128,,,,,,,,,
South Sudan,SSD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.70228,,,,,,,,,
Spain,ESP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.821299553,9.615260124,10.31713009,10.11695004,10.00685978,9.706110001,10.02190018,10.24135971,10.63162994,10.70874977,,10.4872303,10.69392014,10.68445015,10.71261024,10.70899963,10.88755035,10.72628975,10.78145027,10.88879013,10.87619972,10.93867016,10.63551998,10.5639801,10.62528038,9.215359688,9.538459778,9.592610359,,,
Spain,ESP,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.65768E+11,1.85487E+11,2.0417E+11,2.2423E+11,2.35191E+11,2.49894E+11,2.6845E+11,2.81755E+11,3.00779E+11,3.27851E+11,3.40191E+11,3.55597E+11,3.85407E+11,4.15055E+11,4.34874E+11,4.38185E+11,4.52853E+11,4.64131E+11,4.72357E+11,4.72739E+11,4.77739E+11,4.71254E+11,4.76618E+11,4.81595E+11,4.87714E+11,5.0202E+11,5.27704E+11,5.60699E+11,5.92316E+11,6.24028E+11,6.50148E+11,6.68641E+11,6.75869E+11,6.67237E+11,6.80641E+11,7.00444E+11,7.20634E+11,7.4586E+11,7.82356E+11,8.17371E+11,8.52423E+11,8.90239E+11,9.22369E+11,9.55038E+11,9.8414E+11,1.02291E+12,1.06598E+12,1.10797E+12,1.11361E+12,1.08678E+12,1.08094E+12,1.05906E+12,1.02226E+12,1.00693E+12,1.01808E+12,1.05642E+12,1.09241E+12,
Spain,ESP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,92.80977,,,,,,,,,,96.49497,,,,,,,,,,,,,97.16512,97.75069,,97.93884,97.63061,97.67927,97.7489,97.78375,97.89454,98.07913,98.09372,98.14326,98.25051,
Spain,ESP,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,98.64195,,,,,,,,,,99.55456,,,,,,,,,,,,,99.5582,99.53779,,99.56934,99.56431,99.599,99.59463,99.6994,99.67278,99.66926,99.72276,99.65568,99.62216,
Sri Lanka,LKA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.87623024,,,12.70728016,11.56567001,12.69388962,,11.66882992,,,,,,,,,,,8.2707901,8.605660439,9.110159874,8.394029617,9.314419746,10.78201008,10.95026016,,
Sri Lanka,LKA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,6.48306E+11,6.81155E+11,6.79576E+11,7.04992E+11,7.24889E+11,7.55449E+11,7.87873E+11,8.55101E+11,9.09667E+11,9.5797E+11,9.6654E+11,9.54641E+11,1.02247E+12,1.06116E+12,1.08987E+12,1.16997E+12,1.29164E+12,1.36002E+12,1.41481E+12,1.47986E+12,1.54777E+12,1.60948E+12,1.73672E+12,1.9498E+12,1.93953E+12,1.99911E+12,2.04796E+12,2.06726E+12,2.09843E+12,2.2615E+12,2.3407E+12,2.46577E+12,2.64023E+12,2.75899E+12,2.92726E+12,3.05007E+12,3.26813E+12,3.51857E+12,3.65604E+12,3.81013E+12,3.78917E+12,3.96722E+12,4.29267E+12,4.4691E+12,4.67876E+12,4.99414E+12,5.29974E+12,5.50857E+12,5.95499E+12,6.41367E+12,6.87374E+12,7.54523E+12,7.85206E+12,8.36811E+12,8.90471E+12,9.44592E+12,
Sri Lanka,LKA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,86.77792,,,,,,,,,,,,,,,,,,,,90.68275,,,,,90.80883,,90.55795,,91.18136,,,,,,,
Sri Lanka,LKA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,91.04334,,,,,,,,,,,,,,,,,,,,95.58863,,,,,97.48406,,97.9818,,98.15793,,,,,,,
St. Kitts and Nevis,KNA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,19.16773987,,13.00741005,,9.140000343,,11.2264204,15.21413994,,,13.37852955,,,14.53252029,10.32295036,13.68505001,14.20753002,11.05932999,12.28806019,11.79026031,11.05620956,12.47840977,13.05181026,,,,,,,,8.796910286,,
St. Kitts and Nevis,KNA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2560997,,,,,,,,31.31318092,,,,29.43382072,26.03627014,,25.85462952,,15.42216015,15.04104042,16.3069706,19.01137924,,19.94337082,13.89531994,14.20207977,13.83675957,12.19244957,13.84786034,15.30152035,16.52716064,,
St. Lucia,LCA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,22.89880943,,,18.24648094,,20.69968987,,,,,,,14.84941959,21.14543915,30.78919983,,28.7013092,31.47550964,,22.59198952,,20.03841019,,17.33849907,15.48563004,,,,,,,
St. Vincent and the Grenadines,VCT,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,95.63216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,97.96292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.116889954,,11.0448904,,7.949240208,5.966800213,8.253160477,,9.385399818,10.77070045,,,,,,,,
Sudan,SDN,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,3974535678,4004840301,4242942921,4008055725,4110213558,4398813914,4163073359,3968505323,3913551972,3932037425,4170220566,4284019436,3962808309,3999701395,4642241041,5331267133,6278072000,6826500100,6465062301,6036263182,6086510137,6752039771,7238965768,7548376732,7148418734,6542845086,6837593368,7763438895,7874332839,8733812116,8409487126,8761521810,9342446449,10187729966,10261834330,10596462940,11325582255,12583180891,12923238612,12224060840,16104318187,15801692553,16154334475,17459094804,19348677233,19768052968,20439058642,23222323343,25214070159,23371960379,26307805734,25720076891,22782626116,24649137355,25408591620,26778496865,28048117009,
Sudan,SDN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.34587,,,,,,,,53.51738,,,,,,,,,
Sudan,SDN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.15559,,,,,,,,65.80535,,,,,,,,,
Suriname,SUR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.59806,,,,94.62094,,94.67575,,92.86866,,,,,
Suriname,SUR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.88114,,,,99.41642,,98.37664,,97.6679,,,,,
Swaziland,SWZ,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,23.75299072,20.3789196,,,,,20.46323013,21.77708054,25.08986092,23.47705078,,,,20.03243065,20.65967941,21.84551048,,,20.43320084,18.74508095,19.65617943,17.29376984,22.06381989,21.10407066,20.89185905,22.70756912,,21.81324005,19.38637924,18.28302956,22.33392906,,,24.94522095,,,
Swaziland,SWZ,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,5379079852,5615067706,5939533728,6426123562,6667909391,7282949458,7296570083,6951695573,6829415763,7034238155,7887146453,8995832358,9040010254,9209307813,9678115822,9919821856,11346212014,13062803026,14116879087,15780978315,18780905743,19192839997,19909846750,20661735555,21383524140,22489787726,22879819029,23832999092,24513068702,24740018099,24721149586,25730119772,26889138768,28227557827,28725342977,29722832954,31134111009,32517124063,32702533013,33135989830,34384089696,35002132000,36529194762,37789016349,38001341460,39060091025,39975190850,
Swaziland,SWZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,55.32504,,,,,,,,,,67.23938,,,,,,,,,,,,,,81.6607,,,,,,,,,,83.09829,,,,,,,
Swaziland,SWZ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,75.45244,,,,,,,,,,83.74824,,,,,,,,,,,,,,91.86324,,,,,,,,,,93.5023,,,,,,,
Sweden,SWE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,9.862019539,10.19779968,,,,,,,,,8.342289925,8.435359955,8.017279625,8.158949852,,10.23688984,11.37040997,,12.70139027,12.43410015,12.92943001,12.81309986,13.13749027,12.84218025,12.97564983,12.68400002,12.72723007,12.76187992,12.9553299,13.17578983,12.98550987,12.88304043,14.86431026,14.77147007,14.93908978,,,
Sweden,SWE,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.01942E+12,1.07701E+12,1.11932E+12,1.17867E+12,1.2568E+12,1.31115E+12,1.34028E+12,1.38654E+12,1.43924E+12,1.51684E+12,1.61897E+12,1.6345E+12,1.67432E+12,1.74141E+12,1.76324E+12,1.83008E+12,1.84901E+12,1.80123E+12,1.82241E+12,1.88556E+12,1.90835E+12,1.90757E+12,1.91996E+12,1.95287E+12,2.05092E+12,2.09791E+12,2.18493E+12,2.25224E+12,2.31534E+12,2.3793E+12,2.38899E+12,2.36804E+12,2.34033E+12,2.26397E+12,2.36518E+12,2.48311E+12,2.51714E+12,2.59366E+12,2.70536E+12,2.80006E+12,2.91694E+12,2.94554E+12,2.98575E+12,3.0587E+12,3.17484E+12,3.23711E+12,3.38402E+12,3.523E+12,3.49638E+12,3.32893E+12,3.51999E+12,3.59979E+12,3.5917E+12,3.64102E+12,3.73895E+12,3.92327E+12,4.05765E+12,
Sweden,SWE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,15.88253975,15.80908012,16.02326965,15.74065971,16.45619965,16.10840034,17.49946022,17.49032021,,16.45269966,15.78820038,15.64768982,15.63654041,,14.75850964,15.08166981,15.4891901,15.64356995,16.09000015,16.36779022,16.30584908,15.88932037,15.97099972,15.68696976,15.96730995,15.60826969,15.3982296,15.32575035,15.49724007,15.39770031,15.52632046,,,
Switzerland,CHE,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,3.42543E+11,3.44159E+11,3.44595E+11,3.47671E+11,3.55427E+11,3.6431E+11,3.79274E+11,3.89362E+11,3.99106E+11,4.17953E+11,4.36287E+11,4.34975E+11,4.34833E+11,4.39454E+11,4.51334E+11,4.58172E+11,4.59505E+11,4.66047E+11,4.82252E+11,4.91585E+11,5.05771E+11,5.12939E+11,5.21375E+11,5.25953E+11,5.37819E+11,5.49549E+11,5.67459E+11,5.87117E+11,5.96179E+11,5.91621E+11,6.08831E+11,6.17165E+11,6.20735E+11,6.31594E+11,6.47654E+11,6.67375E+11,6.65609E+11,
Switzerland,CHE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.04076004,,,,,15.66205978,16.82607079,19.85540009,17.14539909,,20.04847908,18.92593002,20.04079056,19.18404961,,,,,,,,
Syrian Arab Republic,SYR,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,2.00022E+11,,,,,3.65262E+11,3.96656E+11,4.02877E+11,4.30763E+11,4.5757E+11,5.04449E+11,5.32608E+11,5.39489E+11,5.33679E+11,5.17533E+11,5.63434E+11,5.08135E+11,5.28909E+11,6.00472E+11,5.72813E+11,6.27699E+11,6.06922E+11,6.9349E+11,7.08814E+11,7.31024E+11,7.90642E+11,8.28606E+11,8.297E+11,8.74564E+11,8.46495E+11,9.23198E+11,9.54539E+11,1.01492E+12,1.07646E+12,1.14565E+12,1.31042E+12,1.24999E+12,1.36765E+12,,,,,,,,,,
Syrian Arab Republic,SYR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,55.6545,,,,,,,,,,,,,,,,,,,,,82.88825,,80.84452,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,74.2764,,,,,,,,,,,,,,,,,,,,,95.18883,,92.45381,,,,,,,,,,,,,
Tajikistan,TJK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.07244968,11.83438969,12.02513981,13.18852997,14.59364033,12.69423962,13.67675972,15.29337978,15.63601017,12.21487999,12.80049992,14.31215954,15.33145046,14.56050968,16.35024071,,,16.27640915,,
Tajikistan,TJK,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3884025020,4278212725,2517601282,2543012179,1705190165,1833157392,1324814075,1034286219,1260010977,1531862716,1786678398,1797778684,2031603324,2146234250,2318428388,1727974814,1433476391,1411053601,1146683195,1286288671,1427732975,1454533798,1827431465,1864656282,,,,
Tajikistan,TJK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.69402,,,,,,,,,,,99.45068,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.70358,,,,,,,,,,,99.84706,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.50030994,12.62788963,11.79397011,,,,,,19.49263954,18.14314079,15.0141201,19.43173981,18.77840996,17.41091919,19.64801025,,,,17.29710007,,,
Tanzania,TZA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2155E+13,1.24484E+13,1.23996E+13,1.24923E+13,1.27269E+13,1.30183E+13,1.35493E+13,1.43209E+13,1.48448E+13,1.55273E+13,1.63142E+13,1.75302E+13,1.91441E+13,2.02311E+13,2.15647E+13,2.33106E+13,2.45973E+13,2.67704E+13,2.80991E+13,2.97705E+13,3.19358E+13,3.46234E+13,3.60794E+13,3.8495E+13,4.11947E+13,4.42883E+13,4.87071E+13,
Tanzania,TZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1138,,,,,,,,,,,,,,69.4309,,,,,,,,67.8007,,78.10059,,,77.88723,,
Tanzania,TZA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.7533,,,,,,,,,,,,,,78.39605,,,,,,,,74.56052,,85.94,,,85.75514,,
Thailand,THA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.90245056,20.03906059,21.20360947,19.4810009,18.97901917,28.3885994,24.24134064,16.22293091,20.86635017,21.45767021,20.54681969,22.00279045,18.48467064,18.16284943,18.17830086,16.22262001,22.63023949,21.39679909,18.86020088,,,,
Thailand,THA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,4.02341E+11,4.23811E+11,4.58102E+11,4.93184E+11,5.33527E+11,5.77772E+11,6.5525E+11,7.12648E+11,7.75226E+11,8.31411E+11,9.00486E+11,9.07399E+11,9.69013E+11,1.12085E+12,1.12722E+12,1.15278E+12,1.25913E+12,1.36831E+12,1.50862E+12,1.60108E+12,1.66772E+12,1.73391E+12,1.78496E+12,1.9289E+12,2.06428E+12,2.08146E+12,2.21814E+12,2.45054E+12,2.80984E+12,3.12654E+12,3.42673E+12,3.73798E+12,4.07471E+12,4.41256E+12,4.82403E+12,5.3043E+12,5.61391E+12,5.49172E+12,5.02219E+12,5.12031E+12,5.28903E+12,5.40419E+12,5.76958E+12,6.24875E+12,6.69409E+12,6.92545E+12,7.22357E+12,7.78368E+12,7.68135E+12,7.75963E+12,8.3633E+12,8.2127E+12,8.761E+12,9.12284E+12,9.23914E+12,1.00665E+13,1.0569E+13,
Thailand,THA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,87.98176,,,,,,,,,,,,,,,,,,,,92.64654,,,,,93.50647,,,,,96.43091,,,93.70207,,92.86831,,
